736;0;18;13;sea;false;ocean;0
737;3;3;41;sea;false;ocean;0
738;16;2;37;sea;true;ocean;0
739;8;1;51;sea;false;ocean;0
740;32;17;19;sea;true;ocean;0
741;69;8;19;sea;true;ocean;0
742;32;26;5;sea;false;ocean;0
743;13;38;10;sea;true;ocean;0
744;22;14;25;sea;false;ocean;0
745;8;23;54;sea;false;ocean;0
746;19;41;29;sea;true;ocean;0
747;2;28;69;sea;false;ocean;0
748;21;14;21;sea;false;ocean;0
749;19;13;65;sea;false;ocean;0
750;50;17;18;sea;true;ocean;0
751;23;23;15;sea;false;ocean;0
752;12;42;37;sea;false;ocean;0
753;11;62;7;sea;true;ocean;0
754;85;1;8;sea;false;ocean;0
755;17;20;21;sea;false;ocean;0
756;14;1;18;sea;true;ocean;0
757;6;28;37;sea;true;ocean;0
758;59;5;7;sea;true;ocean;0
759;46;18;14;sea;false;ocean;0
760;61;30;5;sea;true;ocean;0
761;26;14;9;sea;false;ocean;0
762;38;39;7;sea;false;ocean;0
763;34;29;4;sea;false;ocean;0
764;50;7;12;sea;false;ocean;0
765;45;7;23;sea;false;ocean;0
766;42;10;8;sea;false;ocean;0
767;76;15;4;sea;false;ocean;0
768;73;18;4;sea;false;ocean;0
769;7;84;2;sea;false;ocean;0
770;6;19;56;sea;false;ocean;0
771;15;29;32;sea;true;ocean;0
772;52;8;37;sea;false;ocean;0
773;12;6;50;sea;true;ocean;0
774;23;30;22;sea;false;ocean;0
775;18;3;43;sea;true;ocean;0
776;51;10;29;sea;true;ocean;0
777;17;33;5;sea;true;ocean;0
778;80;16;3;sea;true;ocean;0
779;74;6;18;sea;false;ocean;0
780;13;28;30;sea;false;ocean;0
781;4;60;6;sea;false;ocean;0
782;18;34;2;sea;true;ocean;0
783;37;0;61;sea;false;ocean;0
784;39;16;27;sea;true;ocean;0
785;21;12;21;sea;true;ocean;0
786;2;40;19;sea;false;ocean;0
787;28;10;47;sea;true;ocean;0
788;44;37;9;sea;true;ocean;0
789;5;11;49;sea;false;ocean;0
790;18;28;26;sea;false;ocean;0
791;58;13;15;sea;true;ocean;0
792;18;1;51;sea;true;ocean;0
793;42;20;16;sea;false;ocean;0
794;4;44;15;sea;false;ocean;0
795;43;1;15;sea;true;ocean;0
796;34;34;6;sea;true;ocean;0
797;8;16;25;sea;false;ocean;0
798;45;33;15;sea;false;ocean;0
799;21;5;63;sea;false;ocean;0
800;5;40;22;sea;false;ocean;0
801;35;5;50;sea;false;ocean;0
802;41;46;1;sea;true;ocean;0
803;41;0;47;sea;false;ocean;0
804;14;42;39;sea;true;ocean;0
805;7;70;6;sea;false;ocean;0
806;27;31;20;sea;true;ocean;0
807;16;3;58;sea;false;ocean;0
808;0;39;51;sea;true;ocean;0
809;10;26;0;sea;true;ocean;0
810;33;31;4;sea;true;ocean;0
811;23;26;14;sea;true;ocean;0
812;41;32;24;sea;true;ocean;0
813;7;37;50;sea;true;ocean;0
814;19;16;49;sea;true;ocean;0
815;4;33;52;sea;false;ocean;0
816;35;44;13;sea;true;ocean;0
817;13;0;42;sea;true;ocean;0
818;26;7;50;sea;false;ocean;0
819;28;17;52;sea;false;ocean;0
820;30;37;1;sea;true;ocean;0
821;9;2;56;sea;false;ocean;0
822;26;12;13;sea;true;ocean;0
823;15;21;46;sea;false;ocean;0
824;53;15;8;sea;false;ocean;0
825;6;30;6;sea;false;ocean;0
826;10;15;40;sea;true;ocean;0
827;1;56;11;sea;true;ocean;0
828;51;30;8;sea;false;ocean;0
829;1;4;29;sea;true;ocean;0
830;0;33;51;sea;false;ocean;0
831;2;30;2;sea;false;ocean;0
832;23;44;32;sea;false;ocean;0
833;32;38;10;sea;false;ocean;0
834;65;15;10;sea;false;ocean;0
835;59;4;19;sea;false;ocean;0
836;13;16;29;sea;true;ocean;0
837;20;1;25;sea;false;ocean;0
838;62;5;21;sea;true;ocean;0
839;3;55;33;sea;true;ocean;0
840;79;12;5;sea;true;ocean;0
841;24;3;11;sea;true;ocean;0
842;4;33;33;sea;false;ocean;0
843;16;36;1;sea;true;ocean;0
844;20;4;26;sea;true;ocean;0
845;4;86;6;sea;false;ocean;0
846;5;14;37;sea;true;ocean;0
847;37;58;3;sea;false;ocean;0
848;56;33;8;sea;false;ocean;0
849;34;1;50;sea;true;ocean;0
850;42;19;21;sea;false;ocean;0
851;4;26;6;sea;false;ocean;0
852;7;61;22;sea;true;ocean;0
853;25;54;14;sea;false;ocean;0
854;54;10;12;sea;true;ocean;0
855;27;43;4;sea;true;ocean;0
856;69;15;2;sea;true;ocean;0
857;30;26;38;sea;true;ocean;0
858;9;4;0;sea;true;ocean;0
859;18;10;64;sea;false;ocean;0
860;34;29;29;sea;true;ocean;0
861;20;3;46;sea;true;ocean;0
862;14;22;10;sea;true;ocean;0
863;15;44;19;sea;true;ocean;0
864;27;52;17;sea;true;ocean;0
865;34;24;15;sea;false;ocean;0
866;2;34;63;sea;true;ocean;0
867;26;13;14;sea;false;ocean;0
868;38;18;3;sea;false;ocean;0
869;21;52;9;sea;true;ocean;0
870;15;26;0;sea;true;ocean;0
871;5;3;83;sea;true;ocean;0
872;27;24;2;sea;false;ocean;0
873;35;1;0;sea;false;ocean;0
874;3;50;28;sea;false;ocean;0
875;76;9;10;sea;true;ocean;0
876;63;35;1;sea;true;ocean;0
877;7;23;11;sea;true;ocean;0
878;12;7;11;sea;true;ocean;0
879;3;46;45;sea;false;ocean;0
880;33;9;21;sea;true;ocean;0
881;0;31;5;sea;true;ocean;0
882;28;44;15;sea;false;ocean;0
883;15;5;11;sea;false;ocean;0
884;57;32;6;sea;true;ocean;0
885;2;10;84;sea;false;ocean;0
886;1;5;61;sea;true;ocean;0
887;45;2;41;sea;false;ocean;0
888;41;22;28;sea;true;ocean;0
889;13;24;27;sea;true;ocean;0
890;4;46;46;sea;false;ocean;0
891;32;13;17;sea;true;ocean;0
892;71;7;2;sea;false;ocean;0
893;36;27;19;sea;true;ocean;0
894;17;35;10;sea;false;ocean;0
895;4;18;55;sea;false;ocean;0
896;14;1;14;sea;true;ocean;0
897;22;51;14;sea;false;ocean;0
898;67;6;1;sea;true;ocean;0
899;20;49;18;sea;true;ocean;0
900;62;12;16;sea;false;ocean;0
901;7;9;29;sea;false;ocean;0
902;11;14;47;sea;false;ocean;0
903;4;3;58;sea;true;ocean;0
904;67;13;17;sea;true;ocean;0
905;11;11;15;sea;false;ocean;0
906;45;16;34;sea;true;ocean;0
907;8;26;16;sea;false;ocean;0
908;17;0;73;sea;true;ocean;0
909;13;35;11;sea;false;ocean;0
910;2;43;20;sea;true;ocean;0
911;9;26;19;sea;false;ocean;0
912;7;26;0;sea;true;ocean;0
913;7;42;42;sea;true;ocean;0
914;19;6;19;sea;false;ocean;0
915;53;9;30;sea;true;ocean;0
916;16;20;27;sea;false;ocean;0
917;4;57;10;sea;true;ocean;0
918;1;5;4;sea;false;ocean;0
919;59;3;4;sea;true;ocean;0
920;20;33;38;sea;false;ocean;0
921;74;13;3;sea;true;ocean;0
922;18;46;30;sea;false;ocean;0
923;88;1;6;sea;false;ocean;0
924;1;29;29;sea;false;ocean;0
925;1;48;0;sea;false;ocean;0
926;14;13;9;sea;true;ocean;0
927;10;30;15;sea;false;ocean;0
928;59;25;5;sea;true;ocean;0
929;12;26;38;sea;false;ocean;0
930;8;22;51;sea;true;ocean;0
931;9;3;24;sea;false;ocean;0
932;0;5;18;sea;true;ocean;0
933;70;2;12;sea;false;ocean;0
934;15;20;11;sea;false;ocean;0
935;5;2;68;sea;true;ocean;0
936;37;21;0;sea;false;ocean;0
937;30;18;24;sea;true;ocean;0
938;23;42;6;sea;true;ocean;0
939;57;1;4;sea;true;ocean;0
940;18;3;35;sea;false;ocean;0
941;24;11;23;sea;true;ocean;0
942;11;43;32;sea;true;ocean;0
943;30;39;0;sea;true;ocean;0
944;65;3;24;sea;false;ocean;0
945;56;29;7;sea;true;ocean;0
946;35;18;39;sea;true;ocean;0
947;68;1;12;sea;true;ocean;0
948;6;30;43;sea;false;ocean;0
949;20;28;45;sea;false;ocean;0
950;63;12;23;sea;true;ocean;0
951;29;4;59;sea;false;ocean;0
952;20;24;48;sea;true;ocean;0
953;57;6;36;sea;false;ocean;0
954;3;22;12;sea;false;ocean;0
955;29;36;32;sea;false;ocean;0
956;43;23;17;sea;true;ocean;0
957;69;0;15;sea;false;ocean;0
958;1;57;24;sea;false;ocean;0
959;23;16;24;sea;false;ocean;0
960;2;30;52;sea;false;ocean;0
961;59;22;10;sea;false;ocean;0
962;38;37;8;sea;false;ocean;0
963;74;7;7;sea;false;ocean;0
964;3;9;40;sea;false;ocean;0
965;34;46;3;sea;false;ocean;0
966;9;52;27;sea;false;ocean;0
967;25;3;40;sea;false;ocean;0
968;12;24;33;sea;false;ocean;0
969;4;3;47;sea;false;ocean;0
970;48;27;6;sea;true;ocean;0
971;1;84;3;sea;true;ocean;0
972;1;12;3;sea;true;ocean;0
973;11;52;32;sea;false;ocean;0
974;53;9;1;sea;true;ocean;0
975;16;15;49;sea;false;ocean;0
976;9;9;13;sea;false;ocean;0
977;25;16;34;sea;true;ocean;0
978;5;20;47;sea;false;ocean;0
979;0;3;20;sea;false;ocean;0
980;6;41;8;sea;false;ocean;0
981;13;57;12;sea;true;ocean;0
982;45;25;25;sea;true;ocean;0
983;2;28;56;sea;false;ocean;0
984;6;43;5;sea;true;ocean;0
985;23;22;34;sea;false;ocean;0
986;5;35;31;sea;false;ocean;0
987;11;48;11;sea;false;ocean;0
988;13;25;39;sea;false;ocean;0
989;7;8;16;sea;false;ocean;0
990;19;0;34;sea;true;ocean;0
991;22;53;0;sea;false;ocean;0
992;21;29;35;sea;false;ocean;0
993;0;53;2;sea;true;ocean;0
994;24;25;25;sea;false;ocean;0
995;23;16;40;sea;true;ocean;0
996;15;5;39;sea;false;ocean;0
997;54;29;8;sea;false;ocean;0
998;80;1;7;sea;false;ocean;0
999;54;26;19;sea;true;ocean;0
1000;21;11;65;sea;false;ocean;0
1001;19;12;68;sea;true;ocean;0
1002;35;0;18;sea;false;ocean;0
1003;4;52;25;sea;true;ocean;0
1004;7;21;30;sea;true;ocean;0
1005;11;77;1;sea;true;ocean;0
1006;2;28;55;sea;false;ocean;0
1007;24;7;13;sea;false;ocean;0
1008;17;36;16;sea;true;ocean;0
1009;39;43;9;sea;true;ocean;0
1010;70;22;5;sea;false;ocean;0
1011;28;34;31;sea;true;ocean;0
1012;18;24;15;sea;true;ocean;0
1013;75;15;1;sea;false;ocean;0
1014;53;0;5;sea;false;ocean;0
1015;16;31;15;sea;true;ocean;0
1016;21;33;18;sea;false;ocean;0
1017;5;20;8;sea;false;ocean;0
1018;5;73;6;sea;false;ocean;0
1019;21;2;67;sea;false;ocean;0
1020;0;17;33;sea;false;ocean;0
1021;4;9;80;sea;true;ocean;0
1022;33;33;1;sea;true;ocean;0
1023;27;12;11;sea;true;ocean;0
1024;4;27;67;sea;false;ocean;0
1025;18;24;52;sea;true;ocean;0
1026;42;33;24;sea;false;ocean;0
1027;46;46;0;sea;false;ocean;0
1028;7;9;48;sea;true;ocean;0
1029;19;14;38;sea;true;ocean;0
1030;22;4;14;sea;false;ocean;0
1031;54;9;11;sea;true;ocean;0
1032;30;4;11;sea;true;ocean;0
1033;18;63;4;sea;true;ocean;0
1034;50;40;7;sea;false;ocean;0
1035;12;22;43;sea;false;ocean;0
1036;29;32;24;sea;false;ocean;0
1037;14;48;9;sea;true;ocean;0
1038;51;10;3;sea;true;ocean;0
1039;71;7;15;sea;false;ocean;0
1040;65;10;24;sea;true;ocean;0
1041;5;15;9;sea;true;ocean;0
1042;17;24;58;sea;false;ocean;0
1043;44;30;19;sea;false;ocean;0
1044;48;25;15;sea;true;ocean;0
1045;46;25;9;sea;false;ocean;0
1046;29;22;41;sea;true;ocean;0
1047;1;56;7;sea;true;ocean;0
1048;24;47;22;sea;true;ocean;0
1049;26;2;52;sea;false;ocean;0
1050;2;77;5;sea;true;ocean;0
1051;80;0;1;sea;true;ocean;0
1052;16;20;4;sea;true;ocean;0
1053;70;13;2;sea;true;ocean;0
1054;1;1;68;sea;true;ocean;0
1055;83;8;5;sea;false;ocean;0
1056;31;13;47;sea;false;ocean;0
1057;26;9;14;sea;false;ocean;0
1058;29;44;2;sea;false;ocean;0
1059;24;14;23;sea;true;ocean;0
1060;15;17;15;sea;false;ocean;0
1061;28;38;16;sea;true;ocean;0
1062;64;25;4;sea;true;ocean;0
1063;18;54;17;sea;false;ocean;0
1064;45;21;15;sea;true;ocean;0
1065;20;67;5;sea;true;ocean;0
1066;27;43;25;sea;false;ocean;0
1067;47;3;9;sea;true;ocean;0
1068;18;61;16;sea;true;ocean;0
1069;9;32;15;sea;false;ocean;0
1070;67;9;20;sea;false;ocean;0
1071;34;28;13;sea;true;ocean;0
1072;5;33;26;sea;true;ocean;0
1073;4;12;49;sea;true;ocean;0
1074;17;63;14;sea;true;ocean;0
1075;1;53;35;sea;false;ocean;0
1076;22;54;2;sea;false;ocean;0
1077;56;15;25;sea;false;ocean;0
1078;56;12;1;sea;true;ocean;0
1079;32;28;17;sea;true;ocean;0
1080;42;3;41;sea;false;ocean;0
1081;10;33;19;sea;true;ocean;0
1082;33;20;35;sea;true;ocean;0
1083;26;44;0;sea;true;ocean;0
1084;0;37;30;sea;true;ocean;0
1085;71;8;7;sea;false;ocean;0
1086;26;32;19;sea;false;ocean;0
1087;27;5;16;sea;true;ocean;0
1088;13;42;20;sea;true;ocean;0
1089;0;9;73;sea;true;ocean;0
1090;24;22;52;sea;true;ocean;0
1091;16;58;2;sea;true;ocean;0
1092;31;23;42;sea;false;ocean;0
1093;24;53;5;sea;true;ocean;0
1094;15;37;38;sea;false;ocean;0
1095;15;5;76;sea;false;ocean;0
1096;28;10;30;sea;true;ocean;0
1097;24;8;17;sea;false;ocean;0
1098;37;2;12;sea;false;ocean;0
1099;10;17;65;sea;true;ocean;0
1100;31;4;53;sea;false;ocean;0
1101;74;7;9;sea;true;ocean;0
1102;37;41;11;sea;false;ocean;0
1103;8;25;51;sea;false;ocean;0
1104;42;8;43;sea;false;ocean;0
1105;9;83;2;sea;true;ocean;0
1106;29;19;48;sea;false;ocean;0
1107;48;19;1;sea;true;ocean;0
1108;14;44;22;sea;true;ocean;0
1109;0;20;9;sea;true;ocean;0
1110;61;6;27;sea;true;ocean;0
1111;23;36;36;sea;false;ocean;0
1112;63;2;23;sea;false;ocean;0
1113;14;0;41;sea;false;ocean;0
1114;39;51;8;sea;false;ocean;0
1115;31;9;39;sea;true;ocean;0
1116;45;27;6;sea;false;ocean;0
1117;13;37;33;sea;false;ocean;0
1118;3;76;1;sea;true;ocean;0
1119;48;16;15;sea;false;ocean;0
1120;59;22;18;sea;false;ocean;0
1121;12;47;39;sea;true;ocean;0
1122;24;23;41;sea;true;ocean;0
1123;18;15;52;sea;true;ocean;0
1124;26;22;23;sea;true;ocean;0
1125;7;8;42;sea;false;ocean;0
1126;19;12;51;sea;false;ocean;0
1127;11;10;17;sea;true;ocean;0
1128;9;48;5;sea;false;ocean;0
1129;32;4;3;sea;true;ocean;0
1130;16;43;25;sea;false;ocean;0
1131;52;18;24;sea;true;ocean;0
1132;25;0;60;sea;true;ocean;0
1133;11;71;16;sea;true;ocean;0
1134;22;12;25;sea;true;ocean;0
1135;16;21;43;sea;true;ocean;0
1136;23;48;17;sea;true;ocean;0
1137;24;62;0;sea;false;ocean;0
1138;31;47;4;sea;false;ocean;0
1139;2;5;48;sea;true;ocean;0
1140;17;12;51;sea;true;ocean;0
1141;37;23;28;sea;true;ocean;0
1142;13;49;6;sea;false;ocean;0
1143;22;12;41;sea;true;ocean;0
1144;33;22;2;sea;false;ocean;0
1145;18;25;47;sea;true;ocean;0
1146;17;21;45;sea;false;ocean;0
1147;19;31;2;sea;false;ocean;0
1148;8;15;44;sea;true;ocean;0
1149;62;3;11;sea;true;ocean;0
1150;54;17;13;sea;false;ocean;0
1151;6;5;38;sea;false;ocean;0
1152;39;12;2;sea;false;ocean;0
1153;12;6;20;sea;false;ocean;0
1154;36;34;4;sea;true;ocean;0
1155;1;17;55;sea;false;ocean;0
1156;1;50;45;sea;true;ocean;0
1157;10;56;6;sea;true;ocean;0
1158;28;0;42;sea;false;ocean;0
1159;16;61;11;sea;true;ocean;0
1160;68;6;14;sea;true;ocean;0
1161;11;34;16;sea;false;ocean;0
1162;54;0;6;sea;true;ocean;0
1163;1;81;3;sea;true;ocean;0
1164;82;1;2;sea;false;ocean;0
1165;1;0;97;sea;false;ocean;0
1166;59;22;1;sea;false;ocean;0
1167;34;35;9;sea;true;ocean;0
1168;20;3;31;sea;true;ocean;0
1169;26;2;51;sea;true;ocean;0
1170;45;6;42;sea;true;ocean;0
1171;7;46;20;sea;true;ocean;0
1172;16;74;3;sea;true;ocean;0
1173;0;20;14;sea;true;ocean;0
1174;17;34;12;sea;true;ocean;0
1175;0;2;14;sea;false;ocean;0
1176;8;49;12;sea;false;ocean;0
1177;33;1;33;sea;true;ocean;0
1178;6;2;38;sea;true;ocean;0
1179;40;38;10;sea;true;ocean;0
1180;17;12;44;sea;true;ocean;0
1181;1;76;22;sea;false;ocean;0
1182;13;14;23;sea;false;ocean;0
1183;78;12;9;sea;false;ocean;0
1184;54;41;4;sea;false;ocean;0
1185;40;11;33;sea;false;ocean;0
1186;10;19;31;sea;true;ocean;0
1187;44;9;38;sea;false;ocean;0
1188;45;21;17;sea;true;ocean;0
1189;16;19;41;sea;true;ocean;0
1190;58;21;2;sea;false;ocean;0
1191;6;13;4;sea;true;ocean;0
1192;10;10;54;sea;false;ocean;0
1193;2;72;18;sea;false;ocean;0
1194;5;70;23;sea;false;ocean;0
1195;6;9;19;sea;false;ocean;0
1196;9;58;16;sea;true;ocean;0
1197;4;45;11;sea;false;ocean;0
1198;34;14;20;sea;true;ocean;0
1199;15;20;59;sea;false;ocean;0
1200;37;6;49;sea;true;ocean;0
1201;48;1;0;sea;true;ocean;0
1202;2;64;17;sea;false;ocean;0
1203;4;40;42;sea;false;ocean;0
1204;38;35;1;sea;true;ocean;0
1205;75;5;6;sea;true;ocean;0
1206;31;17;8;sea;true;ocean;0
1207;26;4;14;sea;false;ocean;0
1208;20;1;19;sea;true;ocean;0
1209;0;68;20;sea;true;ocean;0
1210;16;30;50;sea;true;ocean;0
1211;26;36;16;sea;false;ocean;0
1212;17;46;17;sea;true;ocean;0
1213;19;3;59;sea;false;ocean;0
1214;19;17;39;sea;true;ocean;0
1215;29;22;45;sea;false;ocean;0
1216;20;32;33;sea;true;ocean;0
1217;25;35;11;sea;true;ocean;0
1218;7;85;0;sea;false;ocean;0
1219;4;72;6;sea;true;ocean;0
1220;16;24;14;sea;true;ocean;0
1221;6;9;29;sea;false;ocean;0
1222;1;16;21;sea;false;ocean;0
1223;26;56;8;sea;true;ocean;0
1224;44;11;40;sea;false;ocean;0
1225;1;2;11;sea;true;ocean;0
1226;4;36;23;sea;false;ocean;0
1227;39;5;25;sea;false;ocean;0
1228;3;65;8;sea;false;ocean;0
1229;9;65;20;sea;false;ocean;0
1230;22;9;26;sea;false;ocean;0
1231;79;0;5;sea;true;ocean;0
1232;26;26;46;sea;true;ocean;0
1233;15;52;25;sea;true;ocean;0
1234;55;9;15;sea;true;ocean;0
1235;55;10;17;sea;false;ocean;0
1236;30;18;44;sea;true;ocean;0
1237;1;61;5;sea;false;ocean;0
1238;74;9;12;sea;false;ocean;0
1239;40;2;24;sea;true;ocean;0
1240;13;17;58;sea;true;ocean;0
1241;8;51;15;sea;false;ocean;0
1242;15;1;52;sea;true;ocean;0
1243;0;63;0;sea;true;ocean;0
1244;1;34;7;sea;true;ocean;0
1245;54;36;3;sea;true;ocean;0
1246;9;24;17;sea;true;ocean;0
1247;22;17;46;sea;true;ocean;0
1248;2;8;29;sea;true;ocean;0
1249;7;3;40;sea;false;ocean;0
1250;41;0;62;lake;false;lakes;0
1251;55;21;38;lake;false;lakes;0
1252;58;5;43;lake;false;lakes;0
1253;19;35;71;lake;false;lakes;0
1254;47;5;57;lake;false;lakes;0
1255;43;58;41;lake;false;lakes;0
1256;10;73;26;lake;false;lakes;0
1257;76;44;16;lake;false;lakes;0
1258;45;28;54;lake;false;lakes;0
1259;23;62;58;lake;false;lakes;0
1260;10;95;35;lake;false;lakes;0
1261;111;28;6;lake;false;lakes;0
1262;60;62;0;lake;false;lakes;0
1263;77;11;55;lake;false;lakes;0
1264;12;93;42;lake;false;lakes;0
1265;59;22;59;lake;false;lakes;0
1266;100;28;20;lake;false;lakes;0
1267;58;7;77;lake;false;lakes;0
1268;64;16;36;lake;false;lakes;0
1269;77;26;17;lake;false;lakes;0
1270;64;60;4;lake;false;lakes;0
1271;34;15;63;lake;false;lakes;0
1272;66;55;23;lake;false;lakes;0
1273;22;66;56;lake;false;lakes;0
1274;32;17;55;lake;false;lakes;0
1275;17;72;33;lake;false;lakes;0
1276;8;112;6;lake;false;lakes;0
1277;16;6;88;lake;false;lakes;0
1278;67;42;32;lake;false;lakes;0
1279;44;15;73;lake;false;lakes;0
1280;55;22;53;lake;false;lakes;0
1281;17;110;11;lake;false;lakes;0
1282;6;2;113;lake;false;lakes;0
1283;45;86;3;lake;false;lakes;0
1284;23;13;65;lake;false;lakes;0
1285;51;72;1;lake;false;lakes;0
1286;80;24;19;lake;false;lakes;0
1287;93;43;3;lake;false;lakes;0
1288;57;59;19;lake;false;lakes;0
1289;86;31;13;lake;false;lakes;0
1290;11;48;63;lake;false;lakes;0
1291;10;10;90;lake;false;lakes;0
1292;3;28;71;lake;false;lakes;0
1293;19;10;106;lake;false;lakes;0
1294;10;43;53;lake;false;lakes;0
1295;45;29;32;lake;false;lakes;0
1296;67;10;62;lake;false;lakes;0
1297;13;24;85;lake;false;lakes;0
1298;19;12;94;lake;false;lakes;0
1299;39;65;14;lake;false;lakes;0
1300;34;36;37;lake;false;lakes;0
1301;120;14;0;lake;false;lakes;0
1302;17;61;69;land;false;plains;5
1303;91;22;17;lake;false;lakes;0
1304;16;11;90;lake;false;lakes;0
1305;36;18;64;lake;false;lakes;0
1306;56;20;31;lake;false;lakes;0
1307;23;74;41;lake;false;lakes;0
1308;67;23;43;lake;false;lakes;0
1309;22;112;11;lake;false;lakes;0
1310;0;129;10;lake;false;lakes;0
1311;33;25;52;lake;false;lakes;0
1312;39;43;56;lake;false;lakes;0
1313;28;53;48;lake;false;lakes;0
1314;22;118;8;lake;false;lakes;0
1315;17;89;43;lake;false;lakes;0
1316;14;104;16;lake;false;lakes;0
1317;52;4;54;lake;false;lakes;0
1318;2;72;56;lake;false;lakes;0
1319;0;86;53;lake;false;lakes;0
1320;36;40;58;lake;false;lakes;0
1321;65;5;46;lake;false;lakes;0
1322;26;63;19;lake;false;lakes;0
1323;18;65;63;lake;false;lakes;0
1324;76;38;2;lake;false;lakes;0
1325;197;93;237;land;false;plains;1
1326;184;240;200;land;false;plains;1
1327;242;98;225;land;false;plains;1
1328;208;224;247;land;false;plains;1
1329;205;251;204;land;false;plains;1
1330;235;146;243;land;false;plains;1
1331;224;224;228;land;false;plains;1
1332;132;179;253;land;false;plains;1
1333;149;196;230;land;false;plains;1
1334;222;164;127;land;false;plains;1
1335;109;248;227;land;false;plains;1
1336;189;182;204;land;false;plains;1
1337;140;217;154;land;false;plains;1
1338;136;228;206;land;false;plains;1
1339;178;199;142;land;false;plains;1
1340;179;221;110;land;true;plains;1
1341;194;154;208;land;false;plains;1
1342;127;237;225;land;false;plains;1
1343;242;153;121;land;true;plains;1
1344;167;249;200;land;false;plains;1
1345;235;206;236;land;false;plains;1
1346;126;178;210;land;true;plains;1
1347;198;244;90;land;false;plains;1
1348;171;125;253;land;true;plains;1
1349;222;206;217;land;false;plains;1
1350;65;207;247;land;false;plains;1 
1351;220;163;202;land;false;plains;2
1352;178;221;140;land;false;plains;2
1353;110;208;247;land;false;plains;2
1354;242;232;139;land;false;plains;2
1355;173;153;237;land;false;plains;2
1356;236;121;169;land;true;plains;2
1357;245;160;237;land;true;plains;2
1358;222;147;189;land;true;plains;2
1359;247;152;241;land;false;plains;2
1360;213;167;132;land;false;plains;2
1361;195;193;118;land;false;plains;2
1362;184;173;241;land;false;plains;2
1363;241;207;146;land;false;plains;2
1364;246;252;147;land;false;plains;2
1365;215;96;194;land;false;plains;2
1366;227;233;43;land;false;plains;2
1367;227;248;216;land;false;plains;2
1368;118;189;198;land;false;plains;2
1369;101;207;239;land;false;plains;2
1370;143;125;246;land;false;plains;2
1371;244;168;176;land;false;plains;2
1372;220;184;128;land;false;plains;2
1373;254;216;204;land;false;plains;2
1374;205;230;112;land;false;plains;2
1375;86;166;249;land;false;plains;2
1376;119;229;214;land;false;plains;2
1377;169;248;89;land;false;plains;2
1378;193;117;213;land;false;plains;2
1379;183;168;158;land;false;plains;2
1380;249;134;217;land;false;plains;2
1381;170;210;237;land;false;plains;2
1382;254;222;192;land;false;plains;2
1383;202;157;191;land;false;plains;2
1384;225;150;140;land;false;plains;2
1385;239;213;169;land;false;plains;2
1386;156;242;246;land;false;plains;2
1387;204;106;225;land;false;plains;2
1388;197;246;154;land;false;plains;2
1389;116;208;243;land;false;plains;2
1390;138;163;204;land;false;plains;2
1391;108;147;252;land;false;plains;2
1392;237;142;147;land;true;plains;2
1393;192;239;77;land;true;plains;2
1394;182;202;162;land;false;plains;2
1395;189;212;157;land;false;plains;2
1396;195;203;159;land;false;plains;2
1397;194;209;239;land;false;plains;2
1398;66;234;247;land;false;plains;2
1399;220;97;240;land;false;plains;2
1400;98;215;227;land;false;plains;2
1401;67;209;240;land;false;plains;2
1402;168;122;227;land;false;plains;2
1403;46;252;252;land;false;plains;2
1404;86;246;208;land;false;plains;2
1405;158;220;140;land;true;plains;2
1406;188;238;206;land;true;plains;2
1407;232;142;172;land;true;plains;2
1408;198;239;136;land;true;plains;2
1409;78;248;231;land;true;plains;2
1410;228;204;98;land;true;plains;2
1411;188;226;94;land;false;plains;2
1412;114;165;235;land;false;plains;2
1413;141;247;251;land;false;plains;2
1414;178;219;165;land;false;plains;2
1415;244;210;65;land;false;plains;2
1416;249;80;241;land;false;plains;2
1417;175;179;190;land;false;plains;2
1418;52;225;231;land;false;plains;2
1419;245;240;140;land;false;plains;2
1420;78;252;253;land;false;plains;2
1421;150;251;128;land;false;plains;2
1422;200;168;149;land;false;plains;2
1423;208;81;240;land;false;plains;2
1424;228;132;204;land;false;plains;2
1425;110;225;254;land;false;plains;2
1426;214;250;236;land;false;plains;2
1427;163;174;179;land;false;plains;2
